edge_id,parent_entity_id,parent_entity_key,parent_name,child_entity_id,child_entity_key,child_name,relationship_type,certainty,source_id,page_number,line_number,source_ref,evidence_text,extraction_rule,wikidata_property_suggestion,privacy_review_required
EDGE_64B9F63D38,ENT_D67B0C59D6,imam ali raza,Imam Ali Raza,ENT_7DD624535B,imam muhammad taqi al jawad,Imam Muhammad Taqi al-Jawad,father_of,high,SRC002,106,41,SRC002 p.106 line 41,Descendants of Imam Muhammad Taqi al-Jawad (A.S) bin Imam Ali Raza (A.S) bin Imam Musa Kazim (A.S),descendants_heading_child_bin_father,P22,no
EDGE_1041DEC636,ENT_7DD624535B,imam muhammad taqi al jawad,Imam Muhammad Taqi al-Jawad,ENT_F550C93AC1,imam ali al naqi al hadi,Imam Ali al-Naqi al-Hadi,father_of,medium_high,SRC002,106,44,SRC002 p.106 line 44,Descendants of Imam Muhammad Taqi al-Jawad (A.S) bin Imam Ali Raza (A.S) bin Imam Musa Kazim (A.S) | child entry 87.1: Imam Ali al-Naqi al-Hadi (A.S),descendant_child_under_current_heading,P22,no
EDGE_1E7BF7AA19,ENT_7DD624535B,imam muhammad taqi al jawad,Imam Muhammad Taqi al-Jawad,ENT_C50C4E0F7F,musa,Musa,father_of,medium_high,SRC002,106,46,SRC002 p.106 line 46,Descendants of Imam Muhammad Taqi al-Jawad (A.S) bin Imam Ali Raza (A.S) bin Imam Musa Kazim (A.S) | child entry 87.2: Musa,descendant_child_under_current_heading,P22,no
EDGE_97541CAC98,ENT_7DD624535B,imam muhammad taqi al jawad,Imam Muhammad Taqi al-Jawad,ENT_5880BB84DA,muhammad,Muhammad,father_of,medium_high,SRC002,106,48,SRC002 p.106 line 48,Descendants of Imam Muhammad Taqi al-Jawad (A.S) bin Imam Ali Raza (A.S) bin Imam Musa Kazim (A.S) | child entry 87.3: Muhammad,descendant_child_under_current_heading,P22,no
EDGE_836C314C4F,ENT_7DD624535B,imam muhammad taqi al jawad,Imam Muhammad Taqi al- Jawad,ENT_9952008F20,imam ali naqi al hadi,Imam Ali Naqi al-Hadi,father_of,high,SRC002,106,49,SRC002 p.106 line 49,Descendants of Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al- Jawad (A.S) bin Imam Ali Raza (A.S),descendants_heading_child_bin_father,P22,no
EDGE_36A537FCDD,ENT_9952008F20,imam ali naqi al hadi,Imam Ali Naqi al-Hadi,ENT_D1770F9CDE,imam hasan al askari,Imam Hasan al-Askari,father_of,medium_high,SRC002,106,52,SRC002 p.106 line 52,Descendants of Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al- Jawad (A.S) bin Imam Ali Raza (A.S) | child entry 88.1: Imam Hasan al-Askari (A.S),descendant_child_under_current_heading,P22,no
EDGE_6626FCE3C6,ENT_9952008F20,imam ali naqi al hadi,Imam Ali Naqi al-Hadi,ENT_33B38EBE53,ja far,Ja‘far,father_of,medium_high,SRC002,106,54,SRC002 p.106 line 54,Descendants of Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al- Jawad (A.S) bin Imam Ali Raza (A.S) | child entry 88.2: Ja‘far,descendant_child_under_current_heading,P22,no
EDGE_A37804FE1A,ENT_9952008F20,imam ali naqi al hadi,Imam Ali Naqi al-Hadi,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,father_of,high,SRC002,107,3,SRC002 p.107 line 3,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S),descendants_heading_child_bin_father,P22,no
EDGE_176F998987,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_7C33E8A2A7,ali asghar ashqar,Syed Ali Asghar/Ashqar,father_of,medium_high,SRC002,107,6,SRC002 p.107 line 6,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.1: Syed Ali Asghar/Ashqar,descendant_child_under_current_heading,P22,no
EDGE_74969D4C65,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_4D4D22563C,ali akbar,Syed Ali Akbar,father_of,medium_high,SRC002,107,8,SRC002 p.107 line 8,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.2: Syed Ali Akbar,descendant_child_under_current_heading,P22,no
EDGE_688758949B,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_B49B0B7881,hasan,Syed Hasan,father_of,medium_high,SRC002,107,10,SRC002 p.107 line 10,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.3: Syed Hasan,descendant_child_under_current_heading,P22,no
EDGE_2C8FB5BF85,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_919A801DF3,husayn,Syed Hussain,father_of,medium_high,SRC002,107,12,SRC002 p.107 line 12,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.4: Syed Hussain,descendant_child_under_current_heading,P22,no
EDGE_2CAA5847D9,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_A53A33601B,ahmad,Syed Ahmad,father_of,medium_high,SRC002,107,14,SRC002 p.107 line 14,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.5: Syed Ahmad,descendant_child_under_current_heading,P22,no
EDGE_22B229F768,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_5880BB84DA,muhammad,Syed Muhammad,father_of,medium_high,SRC002,107,16,SRC002 p.107 line 16,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.6: Syed Muhammad,descendant_child_under_current_heading,P22,no
EDGE_1986AF9391,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_F2D3F09150,abdullah,Syed Abdullah,father_of,medium_high,SRC002,107,18,SRC002 p.107 line 18,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.7: Syed Abdullah,descendant_child_under_current_heading,P22,no
EDGE_1A9455548E,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_04BBD3D882,ibrahim,Syed Ibrahim,father_of,medium_high,SRC002,107,20,SRC002 p.107 line 20,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.8: Syed Ibrahim,descendant_child_under_current_heading,P22,no
EDGE_AE7578C899,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_E327C9FB8E,ismail,Syed Ismail,father_of,medium_high,SRC002,107,22,SRC002 p.107 line 22,Descendants of Syed Jafar Sani bin Imam Ali Naqi al-Hadi (A.S) bin Imam Muhammad Taqi al-Jawad (A.S) | child entry 89.9: Syed Ismail,descendant_child_under_current_heading,P22,no
EDGE_E2865CE5A7,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,father_of,high,SRC002,107,32,SRC002 p.107 line 32,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S),descendants_heading_child_bin_father,P22,no
EDGE_22E8D10586,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_9919D6F9F6,muhammad naqvi,Syed Muhammad Naqvi,father_of,medium_high,SRC002,107,35,SRC002 p.107 line 35,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.1: Syed Muhammad Naqvi,descendant_child_under_current_heading,P22,no
EDGE_3B2BA86D30,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_AE5EF642A4,ali mukhtar,Syed Ali Mukhtar,father_of,medium_high,SRC002,107,37,SRC002 p.107 line 37,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.2: Syed Ali Mukhtar,descendant_child_under_current_heading,P22,no
EDGE_0C29DEEF71,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_7D0565085C,jafar naqvi,Syed Jafar Naqvi,father_of,medium_high,SRC002,107,39,SRC002 p.107 line 39,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.3: Syed Jafar Naqvi,descendant_child_under_current_heading,P22,no
EDGE_2EF13A8C6D,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_A1BBC1502D,ibrahim naqvi,Syed Ibrahim Naqvi,father_of,medium_high,SRC002,107,41,SRC002 p.107 line 41,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.4: Syed Ibrahim Naqvi,descendant_child_under_current_heading,P22,no
EDGE_3667DD7D35,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_E81D510ED7,ismael naqvi,Syed Ismael Naqvi,father_of,medium_high,SRC002,107,43,SRC002 p.107 line 43,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.5: Syed Ismael Naqvi,descendant_child_under_current_heading,P22,no
EDGE_9A80E75A5D,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_B49B0B7881,hasan,Syed Hasan,father_of,medium_high,SRC002,107,45,SRC002 p.107 line 45,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.6: Syed Hasan,descendant_child_under_current_heading,P22,no
EDGE_1C015C9B50,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_F46B92265A,husayn naqvi,Syed Hussain Naqvi,father_of,medium_high,SRC002,107,47,SRC002 p.107 line 47,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.7: Syed Hussain Naqvi,descendant_child_under_current_heading,P22,no
EDGE_B7DA74F92A,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_B6737FC736,hamza,Syed Hamza,father_of,medium_high,SRC002,107,49,SRC002 p.107 line 49,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.8: Syed Hamza,descendant_child_under_current_heading,P22,no
EDGE_EDE112F5BA,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_D4A9DE1318,abdullah idrees baghdadi naqvi,Syed Abdullah Idrees Baghdadi Naqvi,father_of,medium_high,SRC002,107,51,SRC002 p.107 line 51,Descendants of Syed Abul Hasan Ali Asghar bin Syed Jafar Sani bin Imam Ali al-Naqi (A.S) | child entry 90.9: Syed Abdullah Idrees Baghdadi Naqvi,descendant_child_under_current_heading,P22,no
EDGE_89A1B69C8C,ENT_6151F84957,abul hasan ali asghar,Syed Abul Hasan Ali Asghar,ENT_4677A8CF6A,abdullah idrees baghdadi,Syed Abdullah Idrees Baghdadi,father_of,high,SRC002,107,52,SRC002 p.107 line 52,Descendants of Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar bin Syed Jafar Sani,descendants_heading_child_bin_father,P22,no
EDGE_BBAD1A703A,ENT_4677A8CF6A,abdullah idrees baghdadi,Syed Abdullah Idrees Baghdadi,ENT_3B53747F15,abu yusuf ahmed baghdadi naqvi,Syed Abu Yusuf Ahmed Baghdadi Naqvi,father_of,medium_high,SRC002,107,55,SRC002 p.107 line 55,Descendants of Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar bin Syed Jafar Sani | child entry 91.1: Syed Abu Yusuf Ahmed Baghdadi Naqvi,descendant_child_under_current_heading,P22,no
EDGE_73F5244080,ENT_4677A8CF6A,abdullah idrees baghdadi,Syed Abdullah Idrees Baghdadi,ENT_86A65ED6A0,abu muhammad hasan naqvi,Syed Abu Muhammad Hasan Naqvi,father_of,medium_high,SRC002,108,4,SRC002 p.108 line 4,Descendants of Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar bin Syed Jafar Sani | child entry 91.2: Syed Abu Muhammad Hasan Naqvi,descendant_child_under_current_heading,P22,no
EDGE_60D1A3483D,ENT_4677A8CF6A,abdullah idrees baghdadi,Syed Abdullah Idrees Baghdadi,ENT_E5ECC948D7,abu jafar muhammad nazuk alashqar naqvi,Syed Abu Jafar Muhammad Nazuk Alashqar Naqvi,father_of,medium_high,SRC002,108,6,SRC002 p.108 line 6,Descendants of Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar bin Syed Jafar Sani | child entry 91.3: Syed Abu Jafar Muhammad Nazuk Alashqar Naqvi,descendant_child_under_current_heading,P22,no
EDGE_BFC5689C76,ENT_4677A8CF6A,abdullah idrees baghdadi,Syed Abdullah Idrees Baghdadi,ENT_05350D9FF6,abul alhasan naqvi,Syed Abul Alhasan Naqvi,father_of,medium_high,SRC002,108,8,SRC002 p.108 line 8,Descendants of Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar bin Syed Jafar Sani | child entry 91.4: Syed Abul Alhasan Naqvi,descendant_child_under_current_heading,P22,no
EDGE_116B1F0102,ENT_4677A8CF6A,abdullah idrees baghdadi,Syed Abdullah Idrees Baghdadi,ENT_86A65ED6A0,abu muhammad hasan naqvi,Syed Abu Muhammad Hasan Naqvi,father_of,high,SRC002,108,9,SRC002 p.108 line 9,Descendants of Syed Abu Muhammad Hasan Naqvi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar,descendants_heading_child_bin_father,P22,no
EDGE_D917E2D603,ENT_86A65ED6A0,abu muhammad hasan naqvi,Syed Abu Muhammad Hasan Naqvi,ENT_4260CAB63B,abu abdullah muhammad naqvi,Syed Abu Abdullah Muhammad Naqvi,father_of,medium_high,SRC002,108,12,SRC002 p.108 line 12,Descendants of Syed Abu Muhammad Hasan Naqvi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar | child entry 92.1: Syed Abu Abdullah Muhammad Naqvi,descendant_child_under_current_heading,P22,no
EDGE_05F6CCF76E,ENT_4677A8CF6A,abdullah idrees baghdadi,Syed Abdullah Idrees Baghdadi,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,father_of,high,SRC002,108,17,SRC002 p.108 line 17,Descendants of Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar,descendants_heading_child_bin_father,P22,no
EDGE_068111F981,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,ENT_DEBCD67347,mahmood asghar bukhari,Syed Mehmood Asghar Bukhari,father_of,medium_high,SRC002,108,20,SRC002 p.108 line 20,Descendants of Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar | child entry 93.1: Syed Mehmood Asghar Bukhari,descendant_child_under_current_heading,P22,no
EDGE_09D6DF99C2,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,ENT_9D4E67458F,sharafuddin,Syed Sharfuddin,father_of,medium_high,SRC002,108,22,SRC002 p.108 line 22,Descendants of Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar | child entry 93.2: Syed Sharfuddin,descendant_child_under_current_heading,P22,no
EDGE_CF382E5A16,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,ENT_5880BB84DA,muhammad,Syed Muhammad,father_of,medium_high,SRC002,108,24,SRC002 p.108 line 24,Descendants of Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar | child entry 93.3: Syed Muhammad,descendant_child_under_current_heading,P22,no
EDGE_DAC63EDE7C,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,ENT_1ECF0D3B91,sultan,Syed Sultan,father_of,medium_high,SRC002,108,26,SRC002 p.108 line 26,Descendants of Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar | child entry 93.4: Syed Sultan,descendant_child_under_current_heading,P22,no
EDGE_350B23D30A,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,ENT_2C3E0A731E,jafar,Syed Jafar,father_of,medium_high,SRC002,108,28,SRC002 p.108 line 28,Descendants of Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar | child entry 93.5: Syed Jafar,descendant_child_under_current_heading,P22,no
EDGE_8F68DC4DA2,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,ENT_510671EABA,mohsin,Syed Mohsin,father_of,medium_high,SRC002,108,30,SRC002 p.108 line 30,Descendants of Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi bin Syed Abul Hasan Ali Asghar | child entry 93.6: Syed Mohsin,descendant_child_under_current_heading,P22,no
EDGE_4B8A95BC65,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,ENT_E022E802AA,ali sharfudin,Syed Ali Sharfudin,father_of,high,SRC002,108,31,SRC002 p.108 line 31,Descendants of Syed Ali Sharfudin bin Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi 1.1 Syed Hamza 1.1.1 Syed Dawood 1.1.1.1 Syed Mehmood 1.1.1.1.1 Syed Ismael 1.1.1.1.2 Hazrat Syed Ali Arab Naqvi Nishapuri r.a 1.1.1.1.2.1 Syed Gondal 1.2 Syed hasan 1.2.1 Syed Abdullah 1.2.1.1 Syed Daniyal Bukhari 1.2.1.1.1 Syed Ahmed Badewani 1.2.1.1.1.1 Hazrat Syed Muhammad Nizamuddin Auliya (R.A) 1.2.1.1.2 Syed Mehmood Badewani,descendants_heading_child_bin_father,P22,no
EDGE_50A6920CD0,ENT_CE968E6A4A,abu yusuf ahmed baghdadi,Syed Abu Yusuf Ahmed Baghdadi,ENT_DEBCD67347,mahmood asghar bukhari,Syed Mehmood Asghar Bukhari,father_of,high,SRC002,109,4,SRC002 p.109 line 4,Descendants of Syed Mehmood Asghar Bukhari bin Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi,descendants_heading_child_bin_father,P22,no
EDGE_FE7162FF0C,ENT_DEBCD67347,mahmood asghar bukhari,Syed Mehmood Asghar Bukhari,ENT_44AD1E57FF,muhammad abu al fatah,Syed Muhammad Abu Al-Fatah,father_of,medium_high,SRC002,109,7,SRC002 p.109 line 7,Descendants of Syed Mehmood Asghar Bukhari bin Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi | child entry 94.1: Syed Muhammad Abu Al-Fatah,descendant_child_under_current_heading,P22,no
EDGE_98752E1F9F,ENT_DEBCD67347,mahmood asghar bukhari,Syed Mehmood Asghar Bukhari,ENT_050060A262,muazzuddin,Syed Muazzuddin,father_of,medium_high,SRC002,109,9,SRC002 p.109 line 9,Descendants of Syed Mehmood Asghar Bukhari bin Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi | child entry 94.2: Syed Muazzuddin,descendant_child_under_current_heading,P22,no
EDGE_714431AE67,ENT_DEBCD67347,mahmood asghar bukhari,Syed Mehmood Asghar Bukhari,ENT_37E24F16CE,yusuf,Syed Yusuf,father_of,medium_high,SRC002,109,11,SRC002 p.109 line 11,Descendants of Syed Mehmood Asghar Bukhari bin Syed Abu Yusuf Ahmed Baghdadi bin Syed Abdullah Idrees Baghdadi | child entry 94.3: Syed Yusuf,descendant_child_under_current_heading,P22,no
